

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
080.451  000.053  000.053: sourcing /Users/david.eriksson/.local/share/nvim/site/pack/packer/start/nvim-lsp-installer/plugin/nvim-lsp-installer.vim
080.956  000.063  000.063: sourcing /Users/david.eriksson/.local/share/nvim/site/pack/packer/start/nvim-lspconfig/plugin/lspconfig.lua
081.573  000.211  000.211: sourcing /Users/david.eriksson/.local/share/nvim/site/pack/packer/start/nvim-treesitter/plugin/nvim-treesitter.lua
081.929  000.031  000.031: require('nvim-ts-autotag._log')
081.934  000.068  000.037: require('nvim-ts-autotag.utils')
081.939  000.118  000.051: require('nvim-ts-autotag.internal')
081.940  000.162  000.043: require('nvim-ts-autotag')
081.950  000.185  000.023: sourcing /Users/david.eriksson/.local/share/nvim/site/pack/packer/start/nvim-ts-autotag/plugin/nvim-ts-autotag.vim
082.257  000.038  000.038: require('ts_context_commentstring')
082.273  000.067  000.029: sourcing /Users/david.eriksson/.local/share/nvim/site/pack/packer/start/nvim-ts-context-commentstring/plugin/ts_context_commentstring.vim
082.552  000.023  000.023: sourcing /Users/david.eriksson/.local/share/nvim/site/pack/packer/start/nvim-web-devicons/plugin/nvim-web-devicons.vim
083.031  000.037  000.037: require('nvim-treesitter-playground')
083.090  000.115  000.078: sourcing /Users/david.eriksson/.local/share/nvim/site/pack/packer/start/playground/plugin/nvim-treesitter-playground.lua
083.298  000.024  000.024: sourcing /Users/david.eriksson/.local/share/nvim/site/pack/packer/start/plenary.nvim/plugin/plenary.vim
084.033  000.168  000.168: sourcing /Users/david.eriksson/.local/share/nvim/site/pack/packer/start/telescope.nvim/plugin/telescope.lua
084.329  000.034  000.034: sourcing /Users/david.eriksson/.local/share/nvim/site/pack/packer/start/trouble.nvim/plugin/trouble.vim
084.668  000.031  000.031: sourcing /Users/david.eriksson/.local/share/nvim/site/pack/packer/start/true-zen.nvim/plugin/true-zen.lua
084.983  000.138  000.138: sourcing /Users/david.eriksson/.local/share/nvim/site/pack/packer/start/vim-prettier/plugin/prettier.vim
085.346  000.114  000.114: sourcing /Users/david.eriksson/.local/share/nvim/site/pack/packer/start/vim-rooter/plugin/rooter.vim
085.808  000.200  000.200: sourcing /Users/david.eriksson/.local/share/nvim/site/pack/packer/start/vim-surround/plugin/surround.vim
086.095  000.017  000.017: sourcing /Users/david.eriksson/.local/share/nvim/site/pack/packer/start/which-key.nvim/plugin/which-key.vim
086.291  009.870: loading packages
087.453  000.045  000.045: require('cmp.utils.char')
087.457  000.084  000.039: require('cmp.utils.str')
087.493  000.035  000.035: require('cmp.utils.pattern')
087.593  000.030  000.030: require('cmp.utils.buffer')
087.595  000.070  000.040: require('cmp.utils.keymap')
087.597  000.103  000.033: require('cmp.utils.feedkeys')
087.633  000.035  000.035: require('cmp.utils.async')
087.695  000.030  000.030: require('cmp.utils.cache')
087.697  000.063  000.034: require('cmp.context')
087.813  000.036  000.036: require('cmp.config.mapping')
087.885  000.036  000.036: require('cmp.config.compare')
087.886  000.072  000.036: require('cmp.config.default')
087.892  000.150  000.042: require('cmp.config')
087.965  000.030  000.030: require('cmp.matcher')
087.971  000.078  000.048: require('cmp.entry')
087.974  000.276  000.048: require('cmp.source')
088.038  000.030  000.030: require('cmp.utils.event')
088.111  000.037  000.037: require('cmp.utils.window')
088.112  000.073  000.036: require('cmp.view.docs_view')
088.158  000.045  000.045: require('cmp.view.custom_entries_view')
088.199  000.040  000.040: require('cmp.view.wildmenu_entries_view')
088.234  000.034  000.034: require('cmp.view.native_entries_view')
088.274  000.040  000.040: require('cmp.view.ghost_text_view')
088.278  000.303  000.041: require('cmp.view')
088.297  000.976  000.075: require('cmp.core')
088.380  000.035  000.035: require('cmp.config.sources')
088.411  000.031  000.031: require('cmp.config.window')
088.429  001.158  000.117: require('cmp')
088.561  000.031  000.031: require('cmp_buffer.timer')
088.563  000.067  000.036: require('cmp_buffer.buffer')
088.564  000.101  000.034: require('cmp_buffer.source')
088.565  000.136  000.035: require('cmp_buffer')
088.580  001.330  000.036: sourcing /Users/david.eriksson/.local/share/nvim/site/pack/packer/start/cmp-buffer/after/plugin/cmp_buffer.lua
088.746  000.025  000.025: sourcing /Users/david.eriksson/.local/share/nvim/site/pack/packer/start/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
088.966  000.045  000.045: require('cmp_nvim_lsp_signature_help')
088.972  000.072  000.027: sourcing /Users/david.eriksson/.local/share/nvim/site/pack/packer/start/cmp-nvim-lsp-signature-help/after/plugin/cmp_nvim_lsp_signature_help.lua
089.166  000.036  000.036: require('cmp_nvim_lua')
089.173  000.063  000.027: sourcing /Users/david.eriksson/.local/share/nvim/site/pack/packer/start/cmp-nvim-lua/after/plugin/cmp_nvim_lua.lua
089.383  000.047  000.047: require('cmp_path')
089.388  000.071  000.024: sourcing /Users/david.eriksson/.local/share/nvim/site/pack/packer/start/cmp-path/after/plugin/cmp_path.lua
089.592  000.036  000.036: require('cmp_luasnip')
089.604  000.069  000.033: sourcing /Users/david.eriksson/.local/share/nvim/site/pack/packer/start/cmp_luasnip/after/plugin/cmp_luasnip.lua
090.237  000.048  000.048: require('alpha')
090.284  000.047  000.047: require('alpha.themes.dashboard')
091.269  001.100  001.005: sourcing /Users/david.eriksson/.config/nvim/after/plugin/alpha.lua
091.355  000.023  000.023: sourcing /Users/david.eriksson/.config/nvim/after/plugin/autotag.lua
091.436  000.028  000.028: sourcing /Users/david.eriksson/.config/nvim/after/plugin/blankline.lua
091.586  000.032  000.032: require('bufferline.lazy')
091.620  000.032  000.032: require('bufferline.constants')
091.661  000.040  000.040: require('bufferline.commands')
091.665  000.159  000.055: require('bufferline')
091.759  000.093  000.093: require('bufferline.utils')
091.816  000.056  000.056: require('bufferline.config')
091.910  000.089  000.089: require('bufferline.groups')
091.956  000.032  000.032: require('bufferline.colors')
092.111  000.048  000.048: require('bufferline.highlights')
092.520  000.042  000.042: require('bufferline.hover')
092.592  000.052  000.052: require('bufferline.ui')
092.613  001.120  000.550: sourcing /Users/david.eriksson/.config/nvim/after/plugin/bufferline.lua
092.827  000.034  000.034: require('nvim-autopairs._log')
092.863  000.035  000.035: require('nvim-autopairs.utils')
092.974  000.038  000.038: require('nvim-autopairs.conds')
092.976  000.074  000.036: require('nvim-autopairs.rule')
092.977  000.113  000.039: require('nvim-autopairs.rules.basic')
092.981  000.244  000.061: require('nvim-autopairs')
093.016  000.034  000.034: require('nvim-autopairs.completion.handlers')
093.018  000.317  000.040: require('nvim-autopairs.completion.cmp')
093.091  000.034  000.034: require('luasnip.loaders.util')
093.126  000.034  000.034: require('luasnip.nodes.snippetProxy')
093.128  000.109  000.041: require('luasnip/loaders/from_vscode')
099.861  007.181  006.754: sourcing /Users/david.eriksson/.config/nvim/after/plugin/cmp.lua
099.987  000.048  000.048: require('Comment')
100.039  000.117  000.069: sourcing /Users/david.eriksson/.config/nvim/after/plugin/comment.lua
100.240  000.042  000.042: require('neodev')
100.241  000.135  000.094: require('lua-dev')
100.278  000.036  000.036: require('neodev.config')
100.382  000.049  000.049: require('neodev.util')
100.383  000.087  000.038: require('neodev.lsp')
101.057  000.964  000.705: sourcing /Users/david.eriksson/.config/nvim/after/plugin/devlua.lua
101.240  000.102  000.102: require('dressing.config')
101.343  000.231  000.128: sourcing /Users/david.eriksson/.config/nvim/after/plugin/dressing.lua
101.526  000.035  000.035: require('gitsigns.async')
101.561  000.033  000.033: require('gitsigns.status')
101.644  000.035  000.035: require('gitsigns.debug')
101.682  000.037  000.037: require('gitsigns.util')
101.751  000.032  000.032: require('gitsigns.uv')
101.752  000.069  000.037: require('gitsigns.subprocess')
101.897  000.032  000.032: require('gitsigns.message')
101.904  000.084  000.052: require('gitsigns.config')
101.935  000.030  000.030: require('gitsigns.signs.base')
101.936  000.148  000.035: require('gitsigns.signs')
101.938  000.185  000.037: require('gitsigns.hunks')
101.942  000.380  000.053: require('gitsigns.git')
102.017  000.031  000.031: require('gitsigns.cache')
102.051  000.033  000.033: require('gitsigns.debounce')
102.085  000.032  000.032: require('gitsigns.diff')
102.089  000.147  000.051: require('gitsigns.manager')
102.128  000.038  000.038: require('gitsigns.highlight')
102.132  000.698  000.066: require('gitsigns')
102.542  000.049  000.049: require('trouble.config')
102.544  000.092  000.043: require('trouble.util')
102.577  000.032  000.032: require('trouble.providers.qf')
102.611  000.034  000.034: require('trouble.providers.telescope')
102.647  000.035  000.035: require('trouble.providers.lsp')
102.678  000.030  000.030: require('trouble.providers.diagnostic')
102.679  000.262  000.039: require('trouble.providers')
102.711  000.030  000.030: require('trouble.text')
102.740  000.029  000.029: require('trouble.folds')
102.741  000.357  000.037: require('trouble.renderer')
102.747  000.411  000.053: require('trouble.view')
102.790  000.042  000.042: require('trouble.colors')
102.818  000.522  000.070: require('trouble')
102.902  000.036  000.036: require('gitsigns.signs.vimfn')
104.223  002.811  001.555: sourcing /Users/david.eriksson/.config/nvim/after/plugin/gitsigns.lua
104.434  000.032  000.032: require('hop.perm')
104.436  000.068  000.036: require('hop.defaults')
104.498  000.029  000.029: require('hop.priority')
104.499  000.063  000.034: require('hop.hint')
104.571  000.031  000.031: require('hop.window')
104.573  000.073  000.042: require('hop.jump_target')
104.575  000.258  000.055: require('hop')
104.609  000.033  000.033: require('hop.highlight')
104.631  000.334  000.042: sourcing /Users/david.eriksson/.config/nvim/after/plugin/hop.lua
104.798  000.041  000.041: require('neogit.config')
104.965  000.038  000.038: require('neogit.lib.notification')
105.041  000.054  000.054: require('neogit.logger')
105.165  000.035  000.035: require('neogit.lib.mappings_manager')
105.273  000.034  000.034: require('neogit.lib.util')
105.275  000.069  000.034: require('neogit.lib.ui.component')
105.279  000.113  000.045: require('neogit.lib.ui')
105.282  000.198  000.050: require('neogit.lib.buffer')
105.285  000.243  000.045: require('neogit.process')
105.296  000.437  000.102: require('neogit.lib.git.cli')
105.367  000.034  000.034: require('neogit.lib.git.stash')
105.400  000.032  000.032: require('neogit.lib.collection')
105.401  000.105  000.039: require('neogit.lib.git.status')
105.512  000.038  000.038: require('neogit.lib.md5')
105.514  000.077  000.040: require('neogit.lib.git.diff')
105.515  000.113  000.035: require('neogit.lib.git.log')
105.587  000.037  000.037: require('neogit.lib.input')
105.589  000.073  000.035: require('neogit.lib.git.branch')
105.690  000.032  000.032: require('neogit.lib.rpc')
105.691  000.065  000.032: require('neogit.client')
105.722  000.030  000.030: require('neogit.lib.uv')
105.723  000.134  000.039: require('neogit.lib.git.rebase')
105.724  000.896  000.035: require('neogit.lib.git')
105.798  000.034  000.034: require('neogit.lib.popup.builder')
105.837  000.038  000.038: require('neogit.buffers.common')
105.883  000.043  000.043: require('neogit.lib.popup.lib')
105.885  000.160  000.045: require('neogit.lib.popup')
105.886  001.087  000.031: require('neogit.lib')
105.918  000.031  000.031: require('neogit.lib.signs')
105.999  000.047  000.047: require('neogit.lib.color')
106.001  000.082  000.035: require('neogit.lib.hl')
106.103  000.039  000.039: require('neogit.buffers.git_command_history')
106.172  000.031  000.031: require('neogit.buffers.commit_view.parsing')
106.205  000.033  000.033: require('neogit.buffers.commit_view.ui')
106.207  000.102  000.039: require('neogit.buffers.commit_view')
106.279  000.035  000.035: require('neogit.lib.git.pull')
106.313  000.033  000.033: require('neogit.lib.git.push')
106.315  000.107  000.039: require('neogit.lib.git.repository')
106.347  000.031  000.031: require('neogit.lib.functional')
106.383  000.036  000.036: require('neogit.lib.line_buffer')
106.417  000.034  000.034: require('neogit.lib.fs')
106.443  000.441  000.092: require('neogit.status')
106.513  000.035  000.035: require('neogit.popups.commit')
106.634  000.040  000.040: require('neogit.buffers.log_view.ui')
106.635  000.083  000.043: require('neogit.buffers.log_view')
106.636  000.122  000.040: require('neogit.popups.log')
106.673  000.036  000.036: require('neogit.popups.push')
106.704  000.030  000.030: require('neogit.popups.pull')
106.737  000.032  000.032: require('neogit.popups.stash')
106.766  000.029  000.029: require('neogit.popups.help')
106.768  000.324  000.039: require('neogit.popups')
106.896  000.039  000.039: require('neogit.autocmds')
106.901  002.197  000.152: require('neogit')
106.984  002.295  000.097: sourcing /Users/david.eriksson/.config/nvim/after/plugin/neogit.lua
107.134  000.033  000.033: require('neorg.callbacks')
107.207  000.035  000.035: require('neorg.external.log')
107.384  000.070  000.070: require('neorg.external.helpers')
107.572  000.290  000.220: require('neorg.config')
107.574  000.326  000.035: require('neorg.modules.base')
107.576  000.368  000.043: require('neorg.modules')
107.578  000.443  000.039: require('neorg.events')
107.579  000.514  000.038: require('neorg')
108.172  000.555  000.555: require('vim.filetype')
108.255  000.071  000.071: require('neorg.modules.core.presenter.module')
108.360  000.073  000.073: require('neorg.modules.core.queries.native.module')
108.447  000.074  000.074: require('neorg.modules.core.integrations.treesitter.module')
108.538  000.077  000.077: require('neorg.modules.core.highlights.module')
108.762  000.204  000.204: require('neorg.modules.core.autocommands.module')
110.991  000.093  000.093: require('neorg.modules.core.mode.module')
111.059  000.060  000.060: require('neorg.modules.core.keybinds.module')
111.116  000.054  000.054: require('neorg.modules.core.neorgcmd.module')
111.196  000.054  000.054: require('neorg.modules.core.neorgcmd.commands.module.list.module')
111.298  000.090  000.090: require('neorg.modules.core.ui.module')
111.993  000.058  000.058: require('neorg.modules.core.ui.selection_popup')
112.712  000.043  000.043: require('neorg.modules.core.ui.text_popup')
112.868  000.045  000.045: require('neorg.modules.core.neorgcmd.commands.module.load.module')
112.913  000.039  000.039: require('neorg.modules.core.neorgcmd.commands.return.module')
113.499  000.044  000.044: require('neorg.modules.core.keybinds.keybinds')
113.917  000.049  000.049: require('neorg.modules.core.integrations.truezen.module')
114.023  000.042  000.042: require('neorg.modules.core.defaults.module')
114.079  000.052  000.052: require('neorg.modules.core.looking-glass.module')
114.155  000.063  000.063: require('neorg.modules.core.norg.esupports.hop.module')
114.237  000.054  000.054: require('neorg.modules.core.norg.dirman.utils.module')
114.296  000.050  000.050: require('neorg.modules.core.norg.esupports.indent.module')
114.361  000.046  000.046: require('neorg.modules.core.norg.esupports.metagen.module')
114.455  000.076  000.076: require('neorg.modules.core.norg.journal.module')
114.552  000.086  000.086: require('neorg.modules.core.norg.dirman.module')
114.612  000.047  000.047: require('neorg.modules.core.storage.module')
114.783  000.065  000.065: require('neorg.modules.core.norg.news.module')
115.074  000.134  000.134: require('neorg.modules.core.norg.qol.toc.module')
115.247  000.080  000.080: require('neorg.modules.core.norg.qol.todo_items.module')
115.387  000.074  000.074: require('neorg.modules.core.promo.module')
115.515  000.107  000.107: require('neorg.modules.core.syntax.module')
126.639  000.090  000.090: require('neorg.modules.core.tangle.module')
146.411  019.755  019.755: require('neorg.modules.core.norg.completion.module')
146.492  000.073  000.073: require('neorg.modules.core.integrations.nvim-cmp.module')
146.772  000.243  000.243: require('neorg.modules.core.norg.concealer.module')
147.449  000.087  000.087: require('neorg.modules.core.norg.concealer.preset_basic')
148.959  000.147  000.147: require('neorg.modules.core.norg.concealer.preset_varied')
150.171  000.132  000.132: require('neorg.modules.core.norg.concealer.preset_diamond')
151.040  043.991  020.291: sourcing /Users/david.eriksson/.config/nvim/after/plugin/neorg.lua
151.147  000.022  000.022: sourcing /Users/david.eriksson/.config/nvim/after/plugin/noice.lua
151.800  000.037  000.037: require('notify.util.queue')
151.801  000.089  000.052: require('notify.util')
151.885  000.083  000.083: require('notify.config.highlights')
151.887  000.224  000.052: require('notify.config')
151.929  000.041  000.041: require('notify.stages')
151.982  000.052  000.052: require('notify.service.notification')
152.111  000.039  000.039: require('notify.animate.spring')
152.112  000.081  000.042: require('notify.animate')
152.115  000.132  000.051: require('notify.windows')
152.251  000.051  000.051: require('notify.service.buffer.highlights')
152.254  000.100  000.049: require('notify.service.buffer')
152.256  000.140  000.040: require('notify.service')
152.311  000.052  000.052: require('notify.stages.util')
152.314  000.711  000.069: require('notify')
152.363  000.046  000.046: require('nvim-tree.iterators.node-iterator')
152.393  000.853  000.097: require('nvim-tree.utils')
152.397  000.900  000.047: require('nvim-tree.events')
152.527  000.042  000.042: require('nvim-tree.log')
152.629  000.101  000.101: require('nvim-tree.git.utils')
152.674  000.045  000.045: require('nvim-tree.git.runner')
152.720  000.045  000.045: require('nvim-tree.watcher')
152.723  000.281  000.048: require('nvim-tree.git')
152.769  000.045  000.045: require('nvim-tree.explorer.watch')
152.813  000.043  000.043: require('nvim-tree.explorer.common')
152.899  000.041  000.041: require('nvim-tree.explorer.node-builders')
152.941  000.042  000.042: require('nvim-tree.explorer.sorters')
152.983  000.041  000.041: require('nvim-tree.explorer.filters')
153.137  000.088  000.088: require('nvim-tree.view')
153.142  000.138  000.050: require('nvim-tree.live-filter')
153.147  000.334  000.072: require('nvim-tree.explorer.explore')
153.191  000.043  000.043: require('nvim-tree.explorer.reload')
153.193  000.795  000.049: require('nvim-tree.explorer')
153.194  001.740  000.045: require('nvim-tree.core')
153.244  000.049  000.049: require('nvim-tree.diagnostics')
153.289  000.040  000.040: require('nvim-tree.renderer.components.padding')
153.331  000.042  000.042: require('nvim-tree.renderer.components.icons')
153.374  000.042  000.042: require('nvim-tree.renderer.components.full-name')
153.420  000.045  000.045: require('nvim-tree.renderer.help')
153.472  000.052  000.052: require('nvim-tree.renderer.components.git')
153.549  000.076  000.076: require('nvim-tree.renderer.builder')
153.603  000.053  000.053: require('nvim-tree.marks')
153.606  002.204  000.065: require('nvim-tree.renderer')
153.658  000.049  000.049: require('nvim-tree.actions.tree-modifiers.collapse-all')
153.716  000.057  000.057: require('nvim-tree.actions.root.dir-up')
153.770  000.054  000.054: require('nvim-tree.actions.root.change-dir')
153.819  000.048  000.048: require('nvim-tree.actions.reloaders.reloaders')
153.862  000.042  000.042: require('nvim-tree.actions.finders.find-file')
153.863  002.534  000.080: require('nvim-tree.lib')
153.915  000.051  000.051: require('nvim-tree.colors')
153.973  000.057  000.057: require('nvim-tree.legacy')
154.027  000.053  000.053: require('nvim-tree.actions.fs.copy-paste')
154.123  000.044  000.044: require('nvim-tree.actions.tree-modifiers.expand-all')
154.168  000.042  000.042: require('nvim-tree.actions.tree-modifiers.toggles')
154.213  000.043  000.043: require('nvim-tree.actions.fs.create-file')
154.254  000.040  000.040: require('nvim-tree.actions.fs.rename-file')
154.304  000.050  000.050: require('nvim-tree.actions.fs.trash')
154.353  000.048  000.048: require('nvim-tree.actions.fs.remove-file')
154.398  000.044  000.044: require('nvim-tree.actions.moves.parent')
154.440  000.041  000.041: require('nvim-tree.actions.moves.sibling')
154.494  000.053  000.053: require('nvim-tree.actions.moves.item')
154.535  000.039  000.039: require('nvim-tree.actions.finders.search-node')
154.582  000.046  000.046: require('nvim-tree.actions.node.run-command')
154.633  000.051  000.051: require('nvim-tree.actions.node.file-popup')
154.696  000.062  000.062: require('nvim-tree.actions.node.system-open')
154.745  000.044  000.044: require('nvim-tree.marks.bulk-move')
154.747  000.715  000.069: require('nvim-tree.actions.dispatch')
154.763  003.527  000.117: require('nvim-tree')
156.189  000.121  000.121: require('nvim-tree.actions')
156.259  000.067  000.067: require('nvim-tree.actions.node.open-file')
157.009  000.054  000.054: require('nvim-tree.marks.navigation')
157.012  000.143  000.089: require('nvim-tree.api')
157.023  000.208  000.065: require('nvim-tree.keymap')
157.505  000.218  000.218: require('nvim-web-devicons')
161.661  010.450  006.309: sourcing /Users/david.eriksson/.config/nvim/after/plugin/nvim-tree.lua
161.844  000.051  000.051: sourcing /Users/david.eriksson/.config/nvim/after/plugin/refactoring.lua
161.847  003.210: loading after plugins
161.855  000.008: inits 3
163.496  001.642: reading ShaDa
163.959  000.132  000.132: require('nvim-treesitter.indent')
164.435  000.114  000.114: require('luasnip.loaders.from_lua')
164.585  000.127  000.127: require('luasnip.loaders.from_snipmate')
164.800  000.147  000.147: require('luasnip.loaders.from_vscode')
164.972  000.956: opening buffers
165.334  000.104  000.104: require('bufferline.state')
165.437  000.361: BufEnter autocommands
165.438  000.001: editing files in windows
170.458  000.087  000.087: require('nvim-treesitter.highlight')
171.000  000.090  000.090: require('nvim-treesitter.incremental_selection')
171.439  000.121  000.121: require('nvim-treesitter-playground.utils')
171.445  000.299  000.178: require('nvim-treesitter-playground.printer')
171.532  000.086  000.086: require('nvim-treesitter-playground.query')
171.693  000.133  000.133: require('nvim-treesitter-playground.promise')
171.756  000.711  000.193: require('nvim-treesitter-playground.internal')
173.295  006.969: VimEnter autocommands
173.297  000.001: UIEnter autocommands
173.733  000.118  000.118: sourcing /opt/homebrew/Cellar/neovim/HEAD-3de2a7f/share/nvim/runtime/autoload/provider/clipboard.vim
173.740  000.325: before starting main loop
174.622  000.048  000.048: require('bufferline.pick')
174.663  000.040  000.040: require('bufferline.duplicates')
174.739  000.075  000.075: require('bufferline.diagnostics')
174.791  000.051  000.051: require('bufferline.models')
174.792  000.285  000.072: require('bufferline.buffers')
174.903  000.040  000.040: require('bufferline.sorters')
174.949  000.040  000.040: require('bufferline.tabpages')
175.016  000.038  000.038: require('bufferline.offset')
175.056  000.038  000.038: require('bufferline.custom_area')
175.291  001.110: first screen update
175.294  000.003: --- NVIM STARTED ---
